Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
b19f82e0-4f63-3e38-a3e7-111127d0a5c3,PCP9535,0 GOVERNORS AVE,MEDFORD,MA,02155-3084,42.423844,-71.10923100000001,781-396-5575,1291.6000000000001,10
8f345a31-6b91-352c-b956-e1d59e797568,PCP9564,181 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1181,42.265435,-72.670813,413-575-6394,3099.8399999999992,24
473293d9-b54a-384c-9146-05416f9bdac4,PCP9643,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,617-396-7687,4908.079999999997,38
650a367a-d609-342d-a540-a99645f509b4,PCP9751,36 N BEDFORD ST,EAST BRIDGEWATER,MA,02333-1186,42.037278,-70.94045899999999,508-735-9406,3616.4799999999987,28
e72c6935-66fe-36b4-90ab-b3e958b57fba,PCP9773,23 ISAAC ST,MIDDLEBORO,MA,02346-2080,41.894223,-70.925689,774-254-1197,11624.39999999999,90
da061c5d-1f60-3f38-9a2b-1916d1fb7d34,PCP9866,141 SNAKE HOLW,VINEYARD HAVEN,MA,02568-5905,41.457484,-70.605097,508-693-3547,8782.879999999994,68
bf5b8173-2d02-342a-b46e-f7814724d0c0,PCP9942,39 GREEN ST,MILTON,MA,02186-2318,42.241557,-71.082432,617-361-1169,4908.079999999997,38
b3a36503-0436-317f-a5f0-d18aa5629349,PCP9953,77 PLAYSTEAD RD,MEDFORD,MA,02155-1451,42.423844,-71.10923100000001,781-332-6311,13561.799999999988,105
b1b2bfc5-4b86-3c92-820d-58789ced7abe,PCP10097,18 GRANITE ST,HAVERHILL,MA,01832-5531,42.782945,-71.087436,978-374-2010,6199.679999999996,48
d25fc46d-668a-360b-b1ec-255794e8d75b,VEIN AND AESTHETIC CENTER OF BOSTON,333 ELM ST,DEDHAM,MA,02026-4530,42.246871999999996,-71.179462,781-251-0029,6199.679999999996,48
22f35ea9-04e3-3ea7-92e3-c6bfd6530d81,PCP10403,85 WALSH ST,RANDOLPH,MA,02368-2648,42.178993,-71.052654,401-261-5131,5424.719999999997,42
2cdbd26a-7304-3a85-93bc-9e92c6a91f00,PCP10689,403 HIGHLAND AVE,SOMERVILLE,MA,02144-2530,42.390445,-71.101033,617-666-5800,5812.199999999996,45
5676863f-2bb6-399f-95fc-eff75db1238e,PCP10840,24 DICKINSON ST,AMHERST,MA,01002-2310,42.363534,-72.50729100000001,413-218-7084,6587.159999999995,51
438e9d44-1f8f-3c7f-807c-754e714c4e29,PCP11164,441 WASHINGTON AVE,CHELSEA,MA,02150-3679,42.396824,-71.031348,617-889-5528,4391.439999999998,34
aec53c3f-8025-3167-a079-8c82c2b6255d,PCP11526,440 HUMPHREY ST,SWAMPSCOTT,MA,01907-2574,42.468059000000004,-70.89126,781-581-0326,11236.919999999991,87
1ec8b573-30d2-3ed7-aa18-3f3d438f1540,PCP11682,77 WARREN ST,BRIGHTON,MA,02135-3601,42.33196,-71.020173,617-953-4831,7491.279999999994,58
12a3ebf8-88fc-3152-ab89-3c0a0ad2786b,PCP11686,364 BOSTON TPKE,SHREWSBURY,MA,01545-3869,42.284766999999995,-71.714228,508-792-1500,1808.2400000000005,14
a856a319-f212-34ed-a1e1-d94fd73e0c93,PCP11793,1105 LAKEVIEW AVE,DRACUT,MA,01826-4745,42.679722999999996,-71.30068,978-957-5665,12528.51999999999,97
043c2193-7fbd-3a5c-ad68-275230f1f3d4,PCP11873,DOVER MEDICAL PROFESSIONAL BUILDING,DOVER,MA,02030-2374,42.234159999999996,-71.291167,508-785-2319,3745.6399999999985,29
15d43eb9-2b01-3730-9d2f-b232e0c046c3,PCP11909,156 ROCK HARBOR RD,ORLEANS,MA,02653-2316,41.76935,-69.969034,508-240-1722,7491.279999999994,58
92a2baa4-3c1f-3479-9d37-47bb0598277f,PCP12009,1355 MAIN ST,HOLDEN,MA,01520-1060,42.355801,-71.862574,508-829-6731,9299.519999999993,72
7da64a9d-c5e6-3b94-9ef6-06ec8a3ef38e,PCP12012,400 HUNNEWELL ST,NEEDHAM,MA,02494-1300,42.281593,-71.242414,781-214-6261,3745.6399999999985,29
daa4c408-5fc5-32a8-881e-12181e8b8598,PCP12132,11 PROSPECT ST,SHERBORN,MA,01770-1302,42.231947,-71.372963,508-545-1843,17049.119999999984,132
cb2fe104-f524-30c3-a7ed-22a9e19e4b7c,PCP12231,246 W ST,WARE,MA,01082-9749,42.275462,-72.280158,413-967-3017,4649.7599999999975,36
ccafb5f7-0a90-3c10-9803-d2e8798178a4,PCP12382,71 ADAMS ST,MILTON,MA,02187,42.241557,-71.082432,617-686-9378,5553.8799999999965,43
3dc9bb2d-5d66-3e61-bf9a-e234c6433577,PCP12399,27 COLLEGE ST,SOUTH HADLEY,MA,01075-1155,42.256208,-72.58103,413-446-0498,3616.4799999999987,28
763a3f59-a40f-3070-9ebf-a08366f552f6,PCP12403,62 MAIN ST,KINGSTON,MA,02364-3071,41.987196000000004,-70.74194200000001,781-585-9300,8395.399999999994,65
a7ae73bc-cfbd-33bc-92d8-e4c494fb1f94,PCP12872,363 COURT ST,PLYMOUTH,MA,02360-7306,41.897892,-70.62403,508-746-8004,4133.119999999998,32
da799735-2a0b-3a36-8b5c-95e8b5023e06,PCP12877,142 N MAIN ST,BELCHERTOWN,MA,01007-9433,42.27901,-72.400468,413-323-1196,10461.959999999992,81
d5dccafd-c5a3-3c51-bbde-c9524691ad1f,PCP13155,1330 BEACON ST,BROOKLINE,MA,02446-3200,42.323853,-71.142003,617-278-6322,5295.559999999997,41
2b841563-da17-3168-9c5d-954f3b5717f0,PCP13397,537 ROUTE 28 2G,HARWICH PORT,MA,02646-1894,41.670154,-70.06519399999999,508-237-2337,8137.079999999994,63
a0ef452b-47f2-3955-81d5-6ad5a2da574a,PCP13640,874 TURNPIKE ST,NORTH ANDOVER,MA,01845-6118,42.673909,-71.091334,978-697-1137,4262.279999999998,33
cd2adec5-2598-3c48-88b5-75860fcdd58b,PCP13691,109 MASONIC HOME RD,CHARLTON,MA,01507-6301,42.133935,-71.968025,508-755-9051,5295.559999999997,41
fa120db4-e034-3fa3-a831-d343d5445bb8,PCP13750,315 CENTRAL ST,SAUGUS,MA,01906-2342,42.468432,-71.01394599999999,781-231-2292,3228.999999999999,25
bb13540a-76b8-364d-8d56-25108796456f,PCP13766,44 BURLINGTON MALL RD,BURLINGTON,MA,01803-4530,42.503227,-71.201713,781-564-9959,2454.04,19
78d6ee98-f770-38f8-a1a4-47e15afd5a44,PCP13848,694 MAIN ST,HOLDEN,MA,01520-1862,42.355801,-71.862574,508-829-7191,8395.399999999994,65
b5a30260-1468-3b27-a8fb-46634aedcb75,PCP13911,57 CEDAR ST,WORCESTER,MA,01609-2183,42.269478,-71.807783,508-752-7529,11107.759999999991,86
0aa388c5-cfe9-3563-945a-05aa2bcf1cfc,PCP13934,45 STERLING ST,WEST BOYLSTON,MA,01583-1268,42.369417,-71.785036,774-535-2947,12528.51999999999,97
ab2b53d3-1524-30dd-b44f-272e6f57a836,PCP13981,1395 N MAIN ST,RANDOLPH,MA,02368-1768,42.178993,-71.052654,781-961-7887,6716.319999999995,52
2ed2751c-c526-39a9-9247-41d092ddb896,HANOVER CHIROPRACTIC HEALTH CARE LLC,24 ROCKLAND ST,HANOVER,MA,02339-2385,42.122956,-70.85631,781-826-7397,4778.919999999997,37
f7ae497d-8dc6-3721-9402-43b621a4e7d2,PCP14023,296 N MAIN ST,EAST LONGMEADOW,MA,01028-1878,42.062378,-72.498111,413-525-5080,6974.639999999995,54
6236e299-a751-3819-8b06-a17004bdbbfd,BOSTON VISION WORKS INC,335 MAIN ST,SAUGUS,MA,01906-3143,42.468432,-71.01394599999999,781-233-9570,2583.2,20
0e395cae-a0c5-3794-9a77-19654a835c12,PCP14251,218 BOSTON ST,TOPSFIELD,MA,01983-2200,42.641379,-70.94344,978-887-01011,8007.919999999994,62
3117b55a-2954-3db6-9a5b-80f13c58c7fc,PCP14426,46 FLETCHER ST,ROSLINDALE,MA,02131-1916,42.33196,-71.020173,617-640-0951,2970.6799999999994,23
59a3a46d-e206-3052-8c82-cbafc00cf1ba,PCP14572,512 MAIN ST,SHREWSBURY,MA,01545-6405,42.284766999999995,-71.714228,508-842-2797,3228.999999999999,25
75bca02f-95ff-3c58-8332-9b5b3f47db19,PCP14576,94 PLEASANT ST,ARLINGTON,MA,02476-6532,42.418721999999995,-71.163912,781-643-0310,1808.2400000000005,14
641bb7d9-b068-3b05-80d8-b830bedcad94,ACKEYE  LLC,13 OLD S RD,NANTUCKET,MA,02554-6065,41.293416,-70.10216899999999,508-228-0844,9428.679999999993,73
588e03bd-91bc-3442-be9e-66c18ba36c0c,KHOURY CHIROPRACTC  INC.,116 MECHANIC ST,BELLINGHAM,MA,02019-1678,42.076682,-71.47449,508-966-3777,6199.679999999996,48
b1423e28-2040-3f03-b51c-16a35b0ee7c8,ASSOCIATED EYE PHYSICIANS AND SURGEONS INC,1261 FURNACE BROOK PKWY,QUINCY,MA,02169-4762,42.261006,-71.008988,617-770-0011,3745.6399999999985,29
c58b8233-f282-3b13-ad4e-923efb2ac061,PSYCH CARE ASSOC PC,185 W AVE,LUDLOW,MA,01056-1717,42.183577,-72.457812,413-583-6750,8395.399999999994,65
e8231d81-e192-3ccd-8cca-71fe274663ca,PCP15302,92 PROSPECT ST,GLOUCESTER,MA,01930-3710,42.62885,-70.685875,978-559-7099,7232.959999999995,56
5fb63ea3-32ab-39c9-8414-1b88434ac999,PCP15307,10 SPRING ST,MARBLEHEAD,MA,01945-3314,42.495629,-70.83582,781-639-0010,1679.0800000000004,13
25b58aaf-3bec-3cea-bf56-a95ba7c34def,PCP15356,180 BOLTON ST,MARLBOROUGH,MA,01752-3934,42.349616999999995,-71.547214,508-485-0736,4520.599999999998,35
ff917dd4-ffbb-3f4c-b2df-445a7e9d29aa,PCP15541,35 BURT ST,NORTON,MA,02766-2569,41.965340999999995,-71.18178,508-285-3370,2712.3599999999997,21
1ae16480-11ce-35df-89ee-78947036c59c,PCP15690,1180 BEACON ST,BROOKLINE,MA,02446-3885,42.323853,-71.142003,617-277-2449,6845.479999999995,53
48df8958-5f7e-3f9a-a43e-6ca6aa4cd55c,MOUNT AUBURN PHYSICAL THERAPY ASSOCIATES  PC,521 MOUNT AUBURN ST,WATERTOWN,MA,02472-4153,42.369451,-71.177925,617-923-0757,6845.479999999995,53
1d376956-d8da-3a4b-ac7c-18fe4e799e3d,PCP15810,1330 BEACON ST,BROOKLINE,MA,02446-3202,42.323853,-71.142003,617-731-1800,2583.2,20
ed117731-eb4f-34eb-bb17-cb40f7d20266,PCP15843,384 W RD,ALFORD,MA,01266-9756,42.254399,-73.42904,413-644-9755,11107.759999999991,86
34a0de28-79fc-3fee-bbbe-7c12a9e84258,PCP16089,519 AMERICAN LEGION HWY 2,WESTPORT,MA,02790-4100,41.579794,-71.081822,508-636-6423,6974.639999999995,54
725a6db0-6ee4-39a3-85c3-fd15cc94fc2b,PCP16167,1842 BEACON ST,BROOKLINE,MA,02445-1922,42.323853,-71.142003,617-735-9656,2454.04,19
48bc3aff-5ff4-3ec6-b7e5-5a5b36680331,PCP16262,1032 TURNPIKE ST,CANTON,MA,02021-2866,42.175737,-71.125385,617-549-2939,5812.199999999996,45
f6f5b642-1bfb-3f7b-bce3-f883eb452bc3,PCP16322,411 ROUTE 6A 5,YARMOUTH PORT,MA,02675-1843,41.706920000000004,-70.221117,508-280-8385,5812.199999999996,45
95394b17-2f1f-3c42-b4e2-233704fb9195,PCP16338,65 POST OFFICE PARK,WILBRAHAM,MA,01095-1159,42.126883,-72.430952,413-366-1717,4133.119999999998,32
2054e9fb-ad93-3e40-a989-3de0d1b45c11,PCP16471,1581 BEACON ST,BROOKLINE,MA,02446-4602,42.323853,-71.142003,617-645-0929,3874.7999999999984,30
1a47178b-bfca-32cc-a751-67a2a66e52c5,PCP16664,1789 NORTHAMPTON ST,HOLYOKE,MA,01040-9510,42.211656,-72.642448,413-533-0001,4003.959999999998,31
29564e82-e7f8-3aeb-8d9c-1e3fd73ca340,PCP16674,1 W UNION ST,ASHLAND,MA,01721-1463,42.257754999999996,-71.473526,508-881-4443,1420.7600000000002,11
f7e2dff6-41b5-381a-a073-a4e7224fdc8d,PCP16836,47 COLUMBUS AVE,SOMERVILLE,MA,02143-2018,42.390445,-71.101033,617-784-8163,2841.5199999999995,22
cfefc3e1-bedd-379a-a1ff-33e84c2e39f9,PCP17060,793 MAIN RD,WESTPORT,MA,02790-4358,41.579794,-71.081822,781-789-1236,15240.879999999986,118
b113acfc-6ee8-35b7-932a-cfcf91136002,PCP17091,181 PARK AVE,WEST SPRINGFIELD,MA,01089-3365,42.125451,-72.649734,413-781-2348,3616.4799999999987,28
c0916a22-b437-360d-840c-1b96a2411abd,PCP17172,945 BEDFORD ST,ABINGTON,MA,02351-1202,42.119966999999995,-70.957211,781-878-2340,1549.9200000000003,12
efe0e364-b8bb-346e-9a4f-57033b6524ba,PCP17289,1200 CONVERSE ST,LONGMEADOW,MA,01106-2074,42.047565000000006,-72.57113000000001,413-565-2840,10074.479999999992,78
5db1acd1-6965-3d02-a4e9-a51b55e91624,PCP17396,9 CEDAR ST,WORCESTER,MA,01609-2505,42.269478,-71.807783,508-753-71401,645.8,5
13e7e16b-beb1-3ce9-8e4d-3e8d697773bf,PCP17470,462 PLAIN ST,MARSHFIELD,MA,02050-2705,42.115139,-70.71033100000001,781-837-9956,3745.6399999999985,29
6d7e1051-7a28-33f6-9c50-608a10792892,PCP17777,44 STERLING ST,WEST BOYLSTON,MA,01583-1217,42.369417,-71.785036,508-835-6200,16015.839999999986,124
4197b0be-4eab-33f8-a339-89f45ee1320c,PCP17899,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,617-699-2170,6587.159999999995,51
583adcd6-2bad-322e-bd4a-39f070c62ac2,PCP18026,146 RIDGE ST,ARLINGTON,MA,02474-1737,42.418721999999995,-71.163912,781-641-1029,8137.079999999994,63
3e54a0c1-21ed-34ea-9696-e64a09626bcc,PCP18347,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,978-371-9797,3874.7999999999984,30
9587a206-5f13-3b16-a17f-45b3723b8bf6,PCP18468,25 WALNUT ST,WELLESLEY HILLS,MA,02481-2130,42.30539,-71.28366899999997,617-796-8804,5683.039999999996,44
c47a2ac5-f2f2-3f8c-aee8-336ed150f77b,PCP18545,229 DUDLEY RD,NEWTON,MA,02459-2831,42.331876,-71.208402,617-965-5944,6328.839999999996,49
d4ce205d-2ce3-370f-baad-c64401aa3bb4,PCP18601,20 POND ST,MARBLEHEAD,MA,01945-3454,42.495629,-70.83582,781-631-8752,8137.079999999994,63
abb94f2e-8380-31e6-95c7-5e5aaec14bec,PCP19003,17 DORSET RD,NEWTON,MA,02468-1457,42.331876,-71.208402,617-969-0425,3099.8399999999992,24
f0f86560-e984-3bb4-b93e-480bb4691e0f,PCP19053,500 MAIN ST,WILBRAHAM,MA,01095-1658,42.126883,-72.430952,413-949-3391,2970.6799999999994,23
538e03a4-90c1-3381-bd80-b8c4ea67ccd2,PCP19187,65 CENTRAL ST A,GEORGETOWN,MA,01833-2425,42.726188,-70.983328,978-352-4200,4262.279999999998,33
2798717a-3ecc-3102-9cb7-960098c36443,PCP19277,8 BEACON ST,BOSTON,MA,02108-3722,42.338551,-71.018253,617-482-8770,4003.959999999998,31
3f918f20-ac66-387a-9dfc-91f94d08330b,PCP19300,5 WATSON RD,BELMONT,MA,02478-3924,42.395317,-71.180284,617-484-5010,7878.759999999994,61
4760f33a-83c4-3727-84a7-a8a6080125cb,PCP19561,68 MARKET ST,LYNN,MA,01901-1115,42.474862,-70.96218499999999,617-947-7456,2970.6799999999994,23
86f868e9-3325-3019-98d9-34ca2dc11f20,TANZMAN MASELLI AND ASSOCIATES PC,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,413-662-2020,6457.999999999995,50
c08ed377-c346-337a-8bf0-75e7ca2cab1f,PCP20037,825 BROADWAY,RAYNHAM,MA,02767-1734,41.930477,-71.046214,508-822-6650,4778.919999999997,37
1f2b3666-5e34-3e83-8a47-076f8f9c161e,PCP20187,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,857-998-0747,13561.799999999988,105
5725be7c-bbe8-3068-a655-cb8fce11c65a,PCP20231,1581 BEACON ST,BROOKLINE,MA,02446-4602,42.323853,-71.142003,781-221-8497,7749.599999999994,60
46084d3f-e6a2-37bc-b830-9b15674f7cae,PCP20314,117 MAIN ST,SPENCER,MA,01562-2125,42.247211,-71.991867,508-885-2500,5295.559999999997,41
371e53b1-b1f9-3ffd-91de-b16fa5cd8439,PCP20573,1140 THORNDIKE ST,PALMER,MA,01069-1509,42.187794,-72.30846899999997,413-283-2946,3616.4799999999987,28
9e2e9468-a3e6-352f-a3f1-859d1e84a284,PCP20838,19 PLEASANT ST,GLOUCESTER,MA,01930-5937,42.62885,-70.685875,978-758-8115,3616.4799999999987,28
2eb03211-fcda-3ac3-9212-968bc8d92407,PCP20846,28 N MAIN ST,ORANGE,MA,01364-1016,42.605437,-72.292074,978-544-7902,2712.3599999999997,21
f6cdf354-ad00-34c8-8426-db7e84c16972,PCP20910,174 OXFORD N ST,AUBURN,MA,01501-1529,42.198708,-71.846006,508-832-6277,8782.879999999994,68
7517e527-1261-3dcf-9575-cc8601fe4ef6,PCP21023,22 ELM ST,GREAT BARRINGTON,MA,01230-1561,42.221851,-73.333044,413-528-0553,3616.4799999999987,28
0ecfab97-a691-3a05-8880-9c8c9aba0fad,PCP21027,1330 BEACON ST,BROOKLINE,MA,02446-3204,42.323853,-71.142003,617-688-5814,4003.959999999998,31
e8f41f48-b406-34dd-ab90-90f065c7f638,PCP21423,78 BURNCOAT ST,WORCESTER,MA,01605-1350,42.269478,-71.807783,508-414-5469,5424.719999999997,42
25aceb92-21ad-3489-ad63-2fc783b2f1ae,PCP21440,420 BOYLSTON ST,BOSTON,MA,02116-4018,42.338551,-71.018253,617-236-4545,2970.6799999999994,23
38ad5f04-8515-3367-9ac0-82c7354fedf2,PCP21708,1415 BEACON ST,BROOKLINE,MA,02446-4812,42.323853,-71.142003,617-738-0600,3745.6399999999985,29
5519120c-af24-3f39-bb6c-b7fc0b50c8e6,PCP22063,630 S MAIN ST,LANESBOROUGH,MA,01237-9726,42.535857,-73.24113299999999,413-236-0995,8137.079999999994,63
b5224693-0819-3f63-9e94-ab96794d5ccc,PCP23079,FAMILY CONSULTANTS,SAGAMORE BEACH,MA,02562,41.782888,-70.5321,508-833-3800,10591.119999999992,82
b08d2ff9-6036-3c87-b003-6cfda96c3c89,BEHAVIORAL HEALTH AFFILIATES  LLC,84 HIGH ST,MEDFORD,MA,02155-3844,42.423844,-71.10923100000001,781-393-0009,2970.6799999999994,23
13f33e71-812a-3179-b2e2-d4f59a4e7e75,PCP23136,5 MARKET SQ,AMESBURY,MA,01913-2440,42.851284,-70.955837,978-621-2405,12786.83999999999,99
14bf7ede-f819-37af-8fd6-6311f46afc65,PCP23255,1330 BEACON ST,BROOKLINE,MA,02446-3200,42.323853,-71.142003,781-799-4812,4908.079999999997,38
5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,PCP23572,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,978-452-0672,7878.759999999994,61
d494db50-1310-3c66-b537-886d40d8f6d4,PCP23688,60 MUNSON MEETING WAY,CHATHAM,MA,02633-1992,41.621629,-69.98195600000001,508-945-5771,6070.519999999996,47
0b7be8a5-b5c0-3b3a-8ef3-c20456a4c383,PCP23827,50 MEMORIAL DR,LEOMINSTER,MA,01453-2238,42.520876,-71.770611,978-466-5155,6845.479999999995,53
78a11f16-e161-3dfa-91fa-16af7109cea0,PCP23885,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,508-563-3003,7620.439999999994,59
8faadfc5-b60b-3093-a76e-93bb9b31c96f,PCP24117,1415 BEACON ST,BROOKLINE,MA,02446-4819,42.323853,-71.142003,617-755-6436,3745.6399999999985,29
5ec449c0-7654-355d-9f8e-49c975d426b0,PRESCRIPTION ORTHOPEDIC AND SPORTS THERAPY,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,781-838-8767,4003.959999999998,31
2ea48dbe-3a1e-3c10-b970-e6b4e0ea8018,PCP24791,52 BRIGHAM ST,NEW BEDFORD,MA,02740-2210,41.661303000000004,-70.937913,508-951-4004,6070.519999999996,47
5eeacb40-eaaa-3a42-b208-0b257414c2a0,PCP25231,191 LOWER ST,SHELBURNE FLS,MA,01370-9402,42.609509,-72.74698000000002,413-625-9530,5812.199999999996,45
90e78970-c3ed-39a9-8b9a-97700d39d21b,PCP25388,78 MIDDLE ST,FAIRHAVEN,MA,02719-3050,41.633619,-70.871306,508-994-9574,3228.999999999999,25
119e3b85-1b3f-3f06-822e-ff34f109edd5,PCP25523,234 CABOT ST,BEVERLY,MA,01915-5702,42.556659,-70.84496,978-927-1441,3874.7999999999984,30
10968ba2-75e7-351a-a73a-c37a2a8dfcfc,PCP25544,65 EASTERN AVE,ESSEX,MA,01929-1300,42.64042,-70.77117199999999,978-290-8889,1937.4000000000005,15
279b2a85-ab64-3dec-90df-fbca8b479db5,PCP25692,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,978-473-6078,2712.3599999999997,21
b3abd026-7e38-369d-837d-26d8ef20688d,PCP25722,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,617-666-4400,9557.839999999993,74
f8b7d134-89fd-3277-91ac-d92f6a44999b,PCP25786,221 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-4849,42.376043,-71.11868,617-797-7348,6457.999999999995,50
5f69238d-cce3-3a8d-82ef-68ccc7896825,PCP25824,65 WACHUSETT RD,NEEDHAM,MA,02492-3922,42.281593,-71.242414,781-449-1995,1291.6000000000001,10
1f333977-ac45-3bef-8e02-48c2aff5491a,PCP25882,23 WATER ST,HOLLISTON,MA,01746-2364,42.195951,-71.45343000000001,508-429-8767,1679.0800000000004,13
e8134182-3ed9-3b41-abdc-9f4a47b23f2d,PCP25990,33 ELECTRIC AVE,FITCHBURG,MA,01420-7954,42.601977000000005,-71.81586999999999,978-343-4747,2583.2,20
04c1f9c4-2090-3479-af5a-9cdcca7dda97,PCP26065,1350 BELMONT ST,BROCKTON,MA,02301-4430,42.082543,-71.024638,508-580-2137,1033.28,8
e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,PCP26392,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,413-222-0998,3487.319999999999,27
504c29d0-6f98-3282-a3fe-962df55f7808,PCP26696,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,978-674-0271,3616.4799999999987,28
841a1423-b723-32c7-a512-161310612a3e,MOUNT HOPE PHYSICAL THERAPY,1738 GAR HWY,SWANSEA,MA,02777-3906,41.758163,-71.21418100000001,508-379-0090,6070.519999999996,47
56e68227-f853-3628-ba75-95b20527b7cb,PCP27169,110 HAVERHILL RD,AMESBURY,MA,01913-2131,42.851284,-70.955837,978-388-6191,8007.919999999994,62
1055cb51-3d14-3737-b4a8-0203cd752ac9,PCP27216,20 LONG MEADOW RD,LINCOLN,MA,01773-4810,42.425506,-71.310812,781-259-3434,7620.439999999994,59
aaf9b793-71b4-346d-baea-62b744d94494,PCP27271,537 ROUTE 28,HARWICH PORT,MA,02646-1894,41.670154,-70.06519399999999,508-430-8672,5812.199999999996,45
28708659-b360-34a9-8a97-8a063da6e9e0,AUDIOLOGY AND HEARING SOLUTIONS  INC,955 MAIN ST,WINCHESTER,MA,01890-4303,42.452752000000004,-71.144319,781-218-2225,2583.2,20
fedeff02-fcd0-3c21-a73e-d0d11a998ba4,PCP27454,PO BOX,HAMILTON,MA,01936-0296,42.626222999999996,-70.85723,978-468-3056,10591.119999999992,82
b34ef270-b933-3be6-9dc0-8bc3819b7db8,PCP27881,77 E MERRIMACK ST,LOWELL,MA,01852-1900,42.63898,-71.321141,978-452-37117,8782.879999999994,68
7e808a11-4896-346f-a40f-39dc9402f8c7,PCP27916,233 HARVARD ST,BROOKLINE,MA,02446-5017,42.323853,-71.142003,617-512-8346,6845.479999999995,53
43b0ced9-86dc-3a28-a834-18675130d009,PCP28044,70 BROADWAY ST,WESTFORD,MA,01886-2148,42.585541,-71.44025,617-480-7357,7620.439999999994,59
02c83e60-3465-320f-9259-ccc8ff20832c,PCP28253,48 N PLEASANT ST,AMHERST,MA,01002-1758,42.363534,-72.50729100000001,413-256-3456,9686.999999999993,75
d0bc7674-3c2a-3244-886f-f7b2a240f68f,PCP28384,6 CHAUNCY WAY,CATAUMET,MA,02534-0820,41.688804,-70.639267,508-563-5242,11495.23999999999,89
40b31ec9-f9fa-31aa-a969-696b0ed228cb,PCP28800,GAIL A RACICOT EDD,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,508-752-7514,12528.51999999999,97
cd1f5054-2a98-3665-94db-572a81a2e874,PCP29200,300 W MAIN ST,NORTHBOROUGH,MA,01532-2132,42.323342,-71.646236,508-366-77072,1033.28,8
751be19f-90e3-3838-a5e4-dd777953ffca,PCP29267,283 LOWELL ST,LYNNFIELD,MA,01940-1135,42.534146,-71.038333,781-334-4005,4649.7599999999975,36
8e6c904a-a1a8-33fc-be79-27e41933b9cc,PCP29348,14 PRENTICE AVE,MILFORD,MA,01757-2026,42.158691999999995,-71.521419,508-634-7799,9041.199999999993,70
585ccce5-aa28-30b3-9494-fe92005dced3,PCP29519,40 S ST,MARBLEHEAD,MA,01945-3274,42.495629,-70.83582,,11366.07999999999,88
4ed706ff-0933-348d-9a14-6121280d9db1,PCP29620,46 SUFFIELD ST,AGAWAM,MA,01001-1753,42.064731,-72.653477,413-786-3701,4262.279999999998,33
fafbeb88-4ef5-365a-83a1-e1cffd72c9e0,PCP30027,A BALANCED WAY,STOW,MA,01775-1035,42.429688,-71.512514,978-897-9797,3228.999999999999,25
4bf8acfd-fec0-350f-ab95-064ffeb59e83,PCP30053,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-731-4837,15111.719999999987,117
ff76282f-7968-39c7-82f9-2d86c93990a6,PCP30512,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,508-757-0376,17049.119999999984,132
3aa3a744-7d82-38fc-a8b8-87a4f1ab78de,PCP30550,1 PROSPECTOR RD,BILLERICA,MA,01821-3046,42.559673,-71.260947,978-667-8977,8524.559999999994,66
3bafdcf3-4fa9-3737-8cbe-52e0914c880d,PCP30734,189 MAY ST,WORCESTER,MA,01602-4339,42.269478,-71.807783,508-471-9258,7620.439999999994,59
e613f5a1-7588-3efe-8701-fa9baf3241ff,PCP31073,338 TREMONT ST,REHOBOTH,MA,02769-2034,41.846878000000004,-71.24486999999999,508-223-3434,16790.799999999985,130
68797de0-3337-3617-8b07-1a919f25bb73,PCP31226,240 CONCORD AVE,CAMBRIDGE,MA,02138-1337,42.376043,-71.11868,617-497-9139,3358.159999999999,26
52bf0815-4d05-3e0b-bb3c-68c9f1d01a23,PCP31322,1415 BEACON ST,BROOKLINE,MA,02446-4819,42.323853,-71.142003,617-732-0005,6587.159999999995,51
e1f57446-8173-348e-a3d0-096ce28ee8d1,PCP31509,17 HENSHAW ST,BRIGHTON,MA,02135-2905,42.33196,-71.020173,617-787-4349,7620.439999999994,59
